entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,gross_pnl,holding_minutes,candidate_id,instrument,family,variant,params,signal_time,trading_session,side,reason,base_cost,stress_cost,net_pnl,stress_net_pnl,split,entry_hour
2026-04-13 10:09:00-04:00,25308.25,2026-04-13 12:25:00-04:00,25364.1875,stop,25364.1875,25160.0,-111.875,136,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-13 10:08:00-04:00,2026-04-13,short,or_failure_short,2.74,3.74,-114.615,-115.615,discovery,10:09
2026-04-14 10:12:00-04:00,25755.5,2026-04-14 10:28:00-04:00,25801.55,stop,25801.55,25655.75,-92.09999999999854,16,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-14 10:11:00-04:00,2026-04-14,short,or_failure_short,2.74,3.74,-94.83999999999854,-95.83999999999854,discovery,10:12
2026-04-15 10:01:00-04:00,26053.75,2026-04-15 10:17:00-04:00,26105.2625,stop,26105.2625,25982.75,-103.02500000000146,16,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-15 10:00:00-04:00,2026-04-15,short,or_failure_short,2.74,3.74,-105.76500000000145,-106.76500000000145,discovery,10:01
2026-04-15 10:06:00-04:00,26073.0,2026-04-15 10:17:00-04:00,26105.2625,stop,26105.2625,25982.75,-64.52500000000146,11,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-15 10:05:00-04:00,2026-04-15,short,or_failure_short,2.74,3.74,-67.26500000000145,-68.26500000000145,discovery,10:06
2026-04-17 10:23:00-04:00,26738.75,2026-04-17 10:33:00-04:00,26777.325,stop,26777.325,26629.5,-77.15000000000146,10,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-17 10:22:00-04:00,2026-04-17,short,or_failure_short,2.74,3.74,-79.89000000000145,-80.89000000000145,discovery,10:23
2026-04-17 10:25:00-04:00,26739.25,2026-04-17 10:33:00-04:00,26777.325,stop,26777.325,26629.5,-76.15000000000146,8,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-17 10:24:00-04:00,2026-04-17,short,or_failure_short,2.74,3.74,-78.89000000000145,-79.89000000000145,discovery,10:25
2026-04-20 10:32:00-04:00,26730.5,2026-04-20 10:51:00-04:00,26677.5,stop,26677.5,26826.0,-106.0,19,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-20 10:31:00-04:00,2026-04-20,long,or_failure_long,2.74,3.74,-108.74,-109.74,discovery,10:32
2026-04-20 10:35:00-04:00,26727.25,2026-04-20 10:51:00-04:00,26677.5,stop,26677.5,26826.0,-99.5,16,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-20 10:34:00-04:00,2026-04-20,long,or_failure_long,2.74,3.74,-102.24,-103.24,discovery,10:35
2026-04-21 10:03:00-04:00,26837.25,2026-04-21 10:17:00-04:00,26882.175,stop,26882.175,26726.25,-89.84999999999854,14,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-21 10:02:00-04:00,2026-04-21,short,or_failure_short,2.74,3.74,-92.58999999999854,-93.58999999999854,discovery,10:03
2026-04-21 10:06:00-04:00,26841.75,2026-04-21 10:17:00-04:00,26882.175,stop,26882.175,26726.25,-80.84999999999854,11,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-21 10:05:00-04:00,2026-04-21,short,or_failure_short,2.74,3.74,-83.58999999999854,-84.58999999999854,discovery,10:06
2026-04-22 10:03:00-04:00,26885.0,2026-04-22 10:14:00-04:00,26922.1625,stop,26922.1625,26807.75,-74.32499999999709,11,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-22 10:02:00-04:00,2026-04-22,short,or_failure_short,2.74,3.74,-77.06499999999708,-78.06499999999708,discovery,10:03
2026-04-22 10:05:00-04:00,26885.25,2026-04-22 10:14:00-04:00,26922.1625,stop,26922.1625,26807.75,-73.82499999999709,9,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-22 10:04:00-04:00,2026-04-22,short,or_failure_short,2.74,3.74,-76.56499999999708,-77.56499999999708,discovery,10:05
2026-04-23 10:59:00-04:00,27099.0,2026-04-23 11:32:00-04:00,27150.975,stop,27150.975,26964.0,-103.94999999999709,33,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-23 10:58:00-04:00,2026-04-23,short,or_failure_short,2.74,3.74,-106.68999999999708,-107.68999999999708,discovery,10:59
2026-04-23 11:02:00-04:00,27102.75,2026-04-23 11:32:00-04:00,27150.975,stop,27150.975,26964.0,-96.44999999999709,30,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-23 11:01:00-04:00,2026-04-23,short,or_failure_short,2.74,3.74,-99.18999999999708,-100.18999999999708,discovery,11:02
2026-04-24 10:14:00-04:00,27250.5,2026-04-24 11:09:00-04:00,27305.8375,stop,27305.8375,27130.0,-110.67500000000291,55,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-24 10:13:00-04:00,2026-04-24,short,or_failure_short,2.74,3.74,-113.4150000000029,-114.4150000000029,discovery,10:14
2026-04-24 10:15:00-04:00,27234.25,2026-04-24 11:09:00-04:00,27305.8375,stop,27305.8375,27130.0,-143.1750000000029,54,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-24 10:14:00-04:00,2026-04-24,short,or_failure_short,2.74,3.74,-145.91500000000292,-146.91500000000292,discovery,10:15
2026-04-28 10:40:00-04:00,27072.75,2026-04-28 15:55:00-04:00,27168.0,time_flatten,27005.725,27250.75,190.5,315,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-28 10:39:00-04:00,2026-04-28,long,or_failure_long,2.74,3.74,187.76,186.76,discovery,10:40
2026-04-28 10:42:00-04:00,27085.75,2026-04-28 15:55:00-04:00,27168.0,time_flatten,27005.725,27250.75,164.5,313,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-28 10:41:00-04:00,2026-04-28,long,or_failure_long,2.74,3.74,161.76,160.76,discovery,10:42
2026-04-29 10:24:00-04:00,27234.25,2026-04-29 10:29:00-04:00,27276.8,stop,27276.8,27124.25,-85.09999999999854,5,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-29 10:23:00-04:00,2026-04-29,short,or_failure_short,2.74,3.74,-87.83999999999854,-88.83999999999854,discovery,10:24
2026-04-29 11:13:00-04:00,27234.5,2026-04-29 11:26:00-04:00,27276.8,stop,27276.8,27124.25,-84.59999999999854,13,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-29 11:12:00-04:00,2026-04-29,short,or_failure_short,2.74,3.74,-87.33999999999854,-88.33999999999854,discovery,11:13
2026-04-30 10:10:00-04:00,27227.75,2026-04-30 13:30:00-04:00,27490.75,target,27104.3125,27490.75,526.0,200,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-30 10:09:00-04:00,2026-04-30,long,or_failure_long,2.74,3.74,523.26,522.26,discovery,10:10
2026-04-30 10:12:00-04:00,27213.75,2026-04-30 13:30:00-04:00,27490.75,target,27104.3125,27490.75,554.0,198,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-04-30 10:11:00-04:00,2026-04-30,long,or_failure_long,2.74,3.74,551.26,550.26,discovery,10:12
2026-05-01 10:01:00-04:00,27867.0,2026-05-01 15:55:00-04:00,27846.0,time_flatten,27982.875,27615.0,42.0,354,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-01 10:00:00-04:00,2026-05-01,short,or_failure_short,2.74,3.74,39.26,38.26,discovery,10:01
2026-05-01 10:02:00-04:00,27884.75,2026-05-01 15:55:00-04:00,27846.0,time_flatten,27982.875,27615.0,77.5,353,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-01 10:01:00-04:00,2026-05-01,short,or_failure_short,2.74,3.74,74.76,73.76,discovery,10:02
2026-05-04 10:01:00-04:00,27890.0,2026-05-04 10:43:00-04:00,27928.7375,stop,27928.7375,27808.25,-77.47499999999854,42,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-04 10:00:00-04:00,2026-05-04,short,or_failure_short,2.74,3.74,-80.21499999999854,-81.21499999999854,discovery,10:01
2026-05-04 10:14:00-04:00,27897.0,2026-05-04 10:43:00-04:00,27928.7375,stop,27928.7375,27808.25,-63.474999999998545,29,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-04 10:13:00-04:00,2026-05-04,short,or_failure_short,2.74,3.74,-66.21499999999854,-67.21499999999854,discovery,10:14
2026-05-05 10:25:00-04:00,28108.25,2026-05-05 13:51:00-04:00,28161.525,stop,28161.525,27970.5,-106.55000000000291,206,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-05 10:24:00-04:00,2026-05-05,short,or_failure_short,2.74,3.74,-109.2900000000029,-110.2900000000029,discovery,10:25
2026-05-05 10:38:00-04:00,28108.5,2026-05-05 13:51:00-04:00,28161.525,stop,28161.525,27970.5,-106.05000000000291,193,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-05 10:37:00-04:00,2026-05-05,short,or_failure_short,2.74,3.74,-108.7900000000029,-109.7900000000029,discovery,10:38
2026-05-07 11:58:00-04:00,28793.25,2026-05-07 12:12:00-04:00,28708.0,target,28835.9125,28708.0,170.5,14,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-07 11:57:00-04:00,2026-05-07,short,or_failure_short,2.74,3.74,167.76,166.76,discovery,11:58
2026-05-08 10:01:00-04:00,29103.5,2026-05-08 11:36:00-04:00,29197.2875,stop,29197.2875,28863.5,-187.5749999999971,95,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-08 10:00:00-04:00,2026-05-08,short,or_failure_short,2.74,3.74,-190.3149999999971,-191.3149999999971,discovery,10:01
2026-05-08 10:02:00-04:00,29103.75,2026-05-08 11:36:00-04:00,29197.2875,stop,29197.2875,28863.5,-187.0749999999971,94,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-08 10:01:00-04:00,2026-05-08,short,or_failure_short,2.74,3.74,-189.8149999999971,-190.8149999999971,discovery,10:02
2026-05-11 10:30:00-04:00,29285.5,2026-05-11 11:30:00-04:00,29437.25,target,29225.3,29437.25,303.5,60,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-11 10:29:00-04:00,2026-05-11,long,or_failure_long,2.74,3.74,300.76,299.76,discovery,10:30
2026-05-11 10:31:00-04:00,29295.75,2026-05-11 11:30:00-04:00,29437.25,target,29225.3,29437.25,283.0,59,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-11 10:30:00-04:00,2026-05-11,long,or_failure_long,2.74,3.74,280.26,279.26,discovery,10:31
2026-05-12 10:01:00-04:00,29120.0,2026-05-12 10:30:00-04:00,29049.7125,stop,29049.7125,29295.75,-140.5749999999971,29,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-12 10:00:00-04:00,2026-05-12,long,or_failure_long,2.74,3.74,-143.3149999999971,-144.3149999999971,discovery,10:01
2026-05-12 10:06:00-04:00,29122.5,2026-05-12 10:30:00-04:00,29049.7125,stop,29049.7125,29295.75,-145.5749999999971,24,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-12 10:05:00-04:00,2026-05-12,long,or_failure_long,2.74,3.74,-148.3149999999971,-149.3149999999971,discovery,10:06
2026-05-13 11:28:00-04:00,29288.5,2026-05-13 11:43:00-04:00,29364.15,stop,29364.15,29075.25,-151.3000000000029,15,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-13 11:27:00-04:00,2026-05-13,short,or_failure_short,2.74,3.74,-154.04000000000292,-155.04000000000292,discovery,11:28
2026-05-14 10:41:00-04:00,29678.25,2026-05-14 11:20:00-04:00,29765.5125,stop,29765.5125,29454.0,-174.52500000000146,39,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-14 10:40:00-04:00,2026-05-14,short,or_failure_short,2.74,3.74,-177.26500000000146,-178.26500000000146,discovery,10:41
2026-05-14 10:43:00-04:00,29672.75,2026-05-14 11:20:00-04:00,29765.5125,stop,29765.5125,29454.0,-185.52500000000146,37,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-14 10:42:00-04:00,2026-05-14,short,or_failure_short,2.74,3.74,-188.26500000000146,-189.26500000000146,discovery,10:43
2026-05-15 10:14:00-04:00,29281.25,2026-05-15 10:19:00-04:00,29362.5375,stop,29362.5375,29089.5,-162.5749999999971,5,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-15 10:13:00-04:00,2026-05-15,short,or_failure_short,2.74,3.74,-165.3149999999971,-166.3149999999971,discovery,10:14
2026-05-15 10:50:00-04:00,29290.25,2026-05-15 11:22:00-04:00,29362.5375,stop,29362.5375,29089.5,-144.5749999999971,32,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-15 10:49:00-04:00,2026-05-15,short,or_failure_short,2.74,3.74,-147.3149999999971,-148.3149999999971,discovery,10:50
2026-05-18 10:07:00-04:00,29225.25,2026-05-18 10:33:00-04:00,29056.625,stop,29056.625,29357.0,-337.25,26,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-18 10:06:00-04:00,2026-05-18,long,or_failure_long,2.74,3.74,-339.99,-340.99,discovery,10:07
2026-05-19 11:39:00-04:00,28855.5,2026-05-19 13:09:00-04:00,29068.0,target,28765.2625,29068.0,425.0,90,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-19 11:38:00-04:00,2026-05-19,long,or_failure_long,2.74,3.74,422.26,421.26,discovery,11:39
2026-05-19 11:40:00-04:00,28844.25,2026-05-19 13:09:00-04:00,29068.0,target,28765.2625,29068.0,447.5,89,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-19 11:39:00-04:00,2026-05-19,long,or_failure_long,2.74,3.74,444.76,443.76,discovery,11:40
2026-05-20 10:13:00-04:00,29024.0,2026-05-20 10:16:00-04:00,29195.25,target,28962.375,29195.25,342.5,3,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-20 10:12:00-04:00,2026-05-20,long,or_failure_long,2.74,3.74,339.76,338.76,discovery,10:13
2026-05-20 10:14:00-04:00,29029.0,2026-05-20 10:16:00-04:00,29195.25,target,28962.375,29195.25,332.5,2,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-20 10:13:00-04:00,2026-05-20,long,or_failure_long,2.74,3.74,329.76,328.76,discovery,10:14
2026-05-21 10:04:00-04:00,29310.25,2026-05-21 10:20:00-04:00,29172.25,target,29364.625,29172.25,276.0,16,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-21 10:03:00-04:00,2026-05-21,short,or_failure_short,2.74,3.74,273.26,272.26,discovery,10:04
2026-05-21 10:05:00-04:00,29306.25,2026-05-21 10:20:00-04:00,29172.25,target,29364.625,29172.25,268.0,15,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-21 10:04:00-04:00,2026-05-21,short,or_failure_short,2.74,3.74,265.26,264.26,discovery,10:05
2026-05-22 10:07:00-04:00,29537.5,2026-05-22 13:28:00-04:00,29718.25,target,29466.1375,29718.25,361.5,201,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-22 10:06:00-04:00,2026-05-22,long,or_failure_long,2.74,3.74,358.76,357.76,discovery,10:07
2026-05-22 10:08:00-04:00,29539.75,2026-05-22 13:28:00-04:00,29718.25,target,29466.1375,29718.25,357.0,200,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-22 10:07:00-04:00,2026-05-22,long,or_failure_long,2.74,3.74,354.26,353.26,discovery,10:08
2026-05-25 10:30:00-04:00,29942.75,2026-05-25 10:38:00-04:00,29920.8375,stop,29920.8375,29994.75,-43.82499999999709,8,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-25 10:29:00-04:00,2026-05-25,long,or_failure_long,2.74,3.74,-46.56499999999709,-47.56499999999709,discovery,10:30
2026-05-25 10:31:00-04:00,29943.75,2026-05-25 10:38:00-04:00,29920.8375,stop,29920.8375,29994.75,-45.82499999999709,7,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-25 10:30:00-04:00,2026-05-25,long,or_failure_long,2.74,3.74,-48.56499999999709,-49.56499999999709,discovery,10:31
2026-05-26 10:02:00-04:00,30001.0,2026-05-26 10:25:00-04:00,30069.1625,stop,30069.1625,29826.5,-136.3249999999971,23,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-26 10:01:00-04:00,2026-05-26,short,or_failure_short,2.74,3.74,-139.0649999999971,-140.0649999999971,discovery,10:02
2026-05-26 10:03:00-04:00,29982.25,2026-05-26 10:25:00-04:00,30069.1625,stop,30069.1625,29826.5,-173.8249999999971,22,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-26 10:02:00-04:00,2026-05-26,short,or_failure_short,2.74,3.74,-176.5649999999971,-177.5649999999971,discovery,10:03
2026-05-27 10:32:00-04:00,29946.25,2026-05-27 15:55:00-04:00,30038.75,time_flatten,29848.3375,30192.25,185.0,323,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-27 10:31:00-04:00,2026-05-27,long,or_failure_long,2.74,3.74,182.26,181.26,validation,10:32
2026-05-27 10:35:00-04:00,29948.0,2026-05-27 15:55:00-04:00,30038.75,time_flatten,29848.3375,30192.25,181.5,320,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-27 10:34:00-04:00,2026-05-27,long,or_failure_long,2.74,3.74,178.76,177.76,validation,10:35
2026-05-29 10:04:00-04:00,30520.25,2026-05-29 10:26:00-04:00,30365.5,target,30574.75,30365.5,309.5,22,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-29 10:03:00-04:00,2026-05-29,short,or_failure_short,2.74,3.74,306.76,305.76,validation,10:04
2026-05-29 10:05:00-04:00,30514.75,2026-05-29 10:26:00-04:00,30365.5,target,30574.75,30365.5,298.5,21,MNQ_opening_range_failure_or30_fail_opposite,MNQ,opening_range_failure,or30_fail_opposite,max_trades=2;min_range=10.0;or_minutes=30;target=opposite,2026-05-29 10:04:00-04:00,2026-05-29,short,or_failure_short,2.74,3.74,295.76,294.76,validation,10:05
