entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,gross_pnl,holding_minutes,candidate_id,instrument,family,variant,params,signal_time,trading_session,side,reason,base_cost,stress_cost,net_pnl,stress_net_pnl,split,entry_hour
2026-04-06 10:04:00-04:00,24332.25,2026-04-06 10:04:00-04:00,24302.25,target,24352.25,24302.25,60.0,0,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-06 10:03:00-04:00,2026-04-06,short,vwap_failure_short,2.74,3.74,57.26,56.26,discovery,10:04
2026-04-06 10:14:00-04:00,24338.75,2026-04-06 10:15:00-04:00,24369.25,target,24319.25,24369.25,61.0,1,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-06 10:13:00-04:00,2026-04-06,long,vwap_reclaim_long,2.74,3.74,58.26,57.26,discovery,10:14
2026-04-06 10:39:00-04:00,24299.25,2026-04-06 10:39:00-04:00,24319.5,stop,24319.5,24269.5,-40.5,0,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-06 10:38:00-04:00,2026-04-06,short,vwap_failure_short,2.74,3.74,-43.24,-44.24,discovery,10:39
2026-04-07 10:34:00-04:00,24137.25,2026-04-07 10:34:00-04:00,24117.75,stop,24117.75,24167.75,-39.0,0,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-07 10:33:00-04:00,2026-04-07,long,vwap_reclaim_long,2.74,3.74,-41.74,-42.74,discovery,10:34
2026-04-07 10:35:00-04:00,24112.75,2026-04-07 10:39:00-04:00,24082.0,target,24132.0,24082.0,61.5,4,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-07 10:34:00-04:00,2026-04-07,short,vwap_failure_short,2.74,3.74,58.76,57.76,discovery,10:35
2026-04-07 11:56:00-04:00,24104.0,2026-04-07 12:02:00-04:00,24135.0,target,24085.0,24135.0,62.0,6,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-07 11:55:00-04:00,2026-04-07,long,vwap_reclaim_long,2.74,3.74,59.26,58.26,discovery,11:56
2026-04-08 09:47:00-04:00,25147.5,2026-04-08 09:48:00-04:00,25127.25,stop,25127.25,25177.25,-40.5,1,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-08 09:46:00-04:00,2026-04-08,long,vwap_reclaim_long,2.74,3.74,-43.24,-44.24,discovery,09:47
2026-04-08 09:51:00-04:00,25128.75,2026-04-08 09:51:00-04:00,25099.25,target,25149.25,25099.25,59.0,0,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-08 09:50:00-04:00,2026-04-08,short,vwap_failure_short,2.74,3.74,56.26,55.26,discovery,09:51
2026-04-08 11:47:00-04:00,25071.75,2026-04-08 12:01:00-04:00,25102.0,target,25052.0,25102.0,60.5,14,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-08 11:46:00-04:00,2026-04-08,long,vwap_reclaim_long,2.74,3.74,57.76,56.76,discovery,11:47
2026-04-09 09:51:00-04:00,25051.0,2026-04-09 09:53:00-04:00,25021.75,target,25071.75,25021.75,58.5,2,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-09 09:50:00-04:00,2026-04-09,short,vwap_failure_short,2.74,3.74,55.76,54.76,discovery,09:51
2026-04-09 10:53:00-04:00,25026.5,2026-04-09 11:12:00-04:00,25057.0,target,25007.0,25057.0,61.0,19,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-09 10:52:00-04:00,2026-04-09,long,vwap_reclaim_long,2.74,3.74,58.26,57.26,discovery,10:53
2026-04-09 11:08:00-04:00,25022.75,2026-04-09 11:12:00-04:00,25042.5,stop,25042.5,24992.5,-39.5,4,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-09 11:07:00-04:00,2026-04-09,short,vwap_failure_short,2.74,3.74,-42.24,-43.24,discovery,11:08
2026-04-10 09:46:00-04:00,25333.75,2026-04-10 09:50:00-04:00,25313.75,stop,25313.75,25363.75,-40.0,4,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-10 09:45:00-04:00,2026-04-10,long,vwap_reclaim_long,2.74,3.74,-42.74,-43.74,discovery,09:46
2026-04-10 09:50:00-04:00,25323.5,2026-04-10 09:52:00-04:00,25344.0,stop,25344.0,25294.0,-41.0,2,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-10 09:49:00-04:00,2026-04-10,short,vwap_failure_short,2.74,3.74,-43.74,-44.74,discovery,09:50
2026-04-10 09:53:00-04:00,25335.5,2026-04-10 09:59:00-04:00,25315.0,stop,25315.0,25365.0,-41.0,6,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-10 09:52:00-04:00,2026-04-10,long,vwap_reclaim_long,2.74,3.74,-43.74,-44.74,discovery,09:53
2026-04-13 09:49:00-04:00,25214.75,2026-04-13 09:49:00-04:00,25244.75,target,25194.75,25244.75,60.0,0,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-13 09:48:00-04:00,2026-04-13,long,vwap_reclaim_long,2.74,3.74,57.26,56.26,discovery,09:49
2026-04-14 09:58:00-04:00,25728.0,2026-04-14 10:07:00-04:00,25747.25,stop,25747.25,25697.25,-38.5,9,MNQ_vwap_reclaim_rejection_both_80x120,MNQ,vwap_reclaim_rejection,both_80x120,max_trades=3;mode=both;stop_ticks=80;target_ticks=120;tick_size=0.25,2026-04-14 09:57:00-04:00,2026-04-14,short,vwap_failure_short,2.74,3.74,-41.24,-42.24,discovery,09:58
